Date.Time,Year,Month,Day,Max.Temp,Min.Temp,Mean.Temp,Heat.Deg.Days,Cool.Deg.Days,Total.Rain,Total.Snow,Total.Precip,Snow.on.Grnd,Dir.of.Max.Gust,Spd.of.Max.Gust
1997-02-13,1997,2,13,-0.4,-10.4,-5.4,23.4,0,0,0,0,6,1,33
1997-02-14,1997,2,14,4.8,-10.4,-2.8,20.8,0,0,0,0,6,27,43
1997-02-15,1997,2,15,4.8,-5,-0.1,18.1,0,0,0,0,5,,30
1997-02-16,1997,2,16,11.8,4.8,8.3,9.7,0,0,0,0,5,27,61
1997-02-17,1997,2,17,9.9,-6.1,1.9,16.1,0,0,0.6,0.2,0,36,59
1997-02-18,1997,2,18,6.2,-7.9,-0.9,18.9,0,0,0.4,0.2,0,25,41
1997-02-19,1997,2,19,6.2,-6.9,-0.4,18.4,0,0,0,0,0,25,59
1997-02-20,1997,2,20,5.6,-3.2,1.2,16.8,0,0,0,0,0,28,32
1997-02-21,1997,2,21,4.8,-6.8,-1,19,0,0,0,0,0,,30
1997-02-22,1997,2,22,1.3,-7.9,-3.3,21.3,0,0,0.8,0.8,0,,30
1997-02-23,1997,2,23,4.1,-4.4,-0.2,18.2,0,0,0,0,0,,30
1997-02-24,1997,2,24,13,-1.6,5.7,12.3,0,0,0,0,0,27,61
1997-02-25,1997,2,25,8.6,-2.3,3.2,14.8,0,0,0,0,0,35,50
1997-02-26,1997,2,26,-1.8,-5.1,-3.5,21.5,0,0,3.2,2.3,0,15,35
1997-02-27,1997,2,27,-4,-7.5,-5.8,23.8,0,0,0.6,0.2,1,35,52
1997-02-28,1997,2,28,-3,-12.7,-7.9,25.9,0,0,0,0,2,,30
1997-03-01,1997,3,1,-7.3,-13.6,-10.5,28.5,0,0,3,3,2,,30
1997-03-02,1997,3,2,-7.6,-14.7,-11.2,29.2,0,0,2.8,2.6,5,,30
1997-03-03,1997,3,3,-13.7,-18.5,-16.1,34.1,0,0,2.6,1.2,8,,30
1997-03-04,1997,3,4,-12.8,-20.7,-16.8,34.8,0,0,0.4,0,8,35,41
1997-03-05,1997,3,5,-5.4,-23.2,-14.3,32.3,0,0,0,0,8,17,32
1997-03-06,1997,3,6,0.3,-18.9,-9.3,27.3,0,0,0,0,8,,30
1997-03-07,1997,3,7,7.2,-8.1,-0.5,18.5,0,0,0,0,8,26,78
1997-03-08,1997,3,8,3.7,-4.7,-0.5,18.5,0,0,0,0,6,27,63
1997-03-09,1997,3,9,7.2,-7.7,-0.3,18.3,0,0,0,0,4,26,56
1997-03-10,1997,3,10,5.8,-3.2,1.3,16.7,0,0,0.4,0.2,3,26,44
1997-03-11,1997,3,11,-3.1,-10.6,-6.9,24.9,0,0,8.2,3.3,0,36,50
1997-03-12,1997,3,12,-10.6,-17.9,-14.3,32.3,0,0,9,4.6,11,36,56
1997-03-13,1997,3,13,-16,-23.3,-19.7,37.7,0,0,0.4,0,14,,30
1997-03-14,1997,3,14,-12.7,-26.9,-19.8,37.8,0,0,0,0,14,,30
1997-03-15,1997,3,15,-8.8,-22.5,-15.7,33.7,0,0,0.4,0.2,14,,30
1997-03-16,1997,3,16,-8.4,-16.3,-12.4,30.4,0,0,0.2,0,14,34,41
1997-03-17,1997,3,17,-7.9,-18.5,-13.2,31.2,0,0,0,0,14,,30
1997-03-18,1997,3,18,11.8,-12.2,-0.2,18.2,0,0,0,0,14,,30
1997-03-19,1997,3,19,16.5,-1.6,7.5,10.5,0,0,0,0,5,,30
1997-03-20,1997,3,20,11.2,-1.7,4.8,13.2,0,0,1,0.6,0,25,67
1997-03-21,1997,3,21,7.5,-3.6,2,16,0,0,0,0,0,28,41
1997-03-22,1997,3,22,6.8,-2.9,2,16,0,0,0,0,0,31,33
1997-03-23,1997,3,23,5.8,-4.3,0.8,17.2,0,0,1,0.8,0,34,67
1997-03-24,1997,3,24,9,-6,1.5,16.5,0,0,0,0,0,27,52
1997-03-25,1997,3,25,17.8,5,11.4,6.6,0,0,0,0,0,25,74
1997-03-26,1997,3,26,10.7,-1,4.9,13.1,0,0,0.2,0,0,2,39
1997-03-27,1997,3,27,9.5,-2.8,3.4,14.6,0,0,0,0,0,34,37
1997-03-28,1997,3,28,7.7,-3.2,2.3,15.7,0,0,0.6,0.6,0,34,70
1997-03-29,1997,3,29,10.5,-4.9,2.8,15.2,0,0,0,0,0,26,50
1997-03-30,1997,3,30,13.2,0.9,7.1,10.9,0,0,0,0,0,26,59
1997-03-31,1997,3,31,9.8,0.2,5,13,0,0,0,0,0,33,56
1997-04-01,1997,4,1,5.7,-5.8,-0.1,18.1,0,0,0,0,0,34,89
1997-04-02,1997,4,2,16.3,-6.5,4.9,13.1,0,0,0,0,0,27,59
1997-04-03,1997,4,3,9.3,-6.1,1.6,16.4,0,0,1.7,0.9,0,26,67
1997-04-04,1997,4,4,-2,-9.8,-5.9,23.9,0,0,0,0,0,34,61
1997-04-05,1997,4,5,1.2,-12.8,-5.8,23.8,0,0,0,0,0,36,48
1997-04-06,1997,4,6,-2.8,-12.2,-7.5,25.5,0,0,0,0,0,,30
1997-04-07,1997,4,7,-6.1,-12.8,-9.5,27.5,0,0,0.6,0.2,0,14,37
1997-04-08,1997,4,8,-5.1,-13.8,-9.5,27.5,0,0,2.2,1.5,0,14,46
1997-04-09,1997,4,9,-2.4,-11.4,-6.9,24.9,0,0,1,0.6,2,,30
1997-04-10,1997,4,10,0.6,-13.4,-6.4,24.4,0,0,0,0,0,,30
1997-04-11,1997,4,11,8,-12.6,-2.3,20.3,0,0,0,0,0,,30
1997-04-12,1997,4,12,12.5,-7.2,2.7,15.3,0,0,0,0,0,12,37
1997-04-13,1997,4,13,14,-3.9,5.1,12.9,0,0,0,0,0,27,52
1997-04-14,1997,4,14,6.8,-4.2,1.3,16.7,0,0,0,0,0,3,33
1997-04-15,1997,4,15,15.8,-5.7,5.1,12.9,0,0,0,0,0,27,50
1997-04-16,1997,4,16,21.8,4.6,13.2,4.8,0,0,0,0,0,26,52
1997-04-17,1997,4,17,14.5,0.2,7.4,10.6,0,0,0,0,0,27,46
1997-04-18,1997,4,18,13.1,-4.5,4.3,13.7,0,0,0,0,0,28,37
1997-04-19,1997,4,19,14.3,0.3,7.3,10.7,0,0,0,0,0,,30
1997-04-20,1997,4,20,17.2,0.4,8.8,9.2,0,5.4,0,5.4,0,35,46
1997-04-21,1997,4,21,12.1,0.9,6.5,11.5,0,1.2,0.4,1.6,0,36,63
1997-04-22,1997,4,22,10.2,-2.3,4,14,0,0.4,0,0.4,0,24,37
1997-04-23,1997,4,23,10.9,-5.3,2.8,15.2,0,0,0,0,0,13,35
1997-04-24,1997,4,24,10.9,-0.2,5.4,12.6,0,0,0,0,0,14,33
1997-04-25,1997,4,25,12.7,-1.7,5.5,12.5,0,0,0,0,0,1,35
1997-04-26,1997,4,26,19,-1,9,9,0,0,0,0,0,,30
1997-04-27,1997,4,27,14.8,2,8.4,9.6,0,0.8,0,0.8,0,34,59
1997-04-28,1997,4,28,12.1,0.9,6.5,11.5,0,0,0,0,0,,30
1997-04-29,1997,4,29,14.4,-3.2,5.6,12.4,0,0,0,0,0,,30
1997-04-30,1997,4,30,11.5,-2.5,4.5,13.5,0,1.2,0,1.2,0,4,44
1997-05-01,1997,5,1,5.8,1.9,3.9,14.1,0,2.8,0.2,3,0,,30
1997-05-02,1997,5,2,11.7,0.8,6.3,11.7,0,0,0,0,0,,30
1997-05-03,1997,5,3,17.9,-2,8,10,0,0,0,0,0,21,50
1997-05-04,1997,5,4,15.9,-0.3,7.8,10.2,0,0,0,0,0,27,54
1997-05-05,1997,5,5,17.7,0.6,9.2,8.8,0,0,0,0,0,16,37
1997-05-06,1997,5,6,17.4,2.7,10.1,7.9,0,0,0,0,0,27,56
1997-05-07,1997,5,7,13.8,-1.3,6.3,11.7,0,0,0,0,0,34,56
1997-05-08,1997,5,8,19.9,-0.9,9.5,8.5,0,0,0,0,0,26,43
1997-05-09,1997,5,9,21.9,5.4,13.7,4.3,0,0,0,0,0,27,59
1997-05-10,1997,5,10,15.6,2.6,9.1,8.9,0,0,0,0,0,36,70
1997-05-11,1997,5,11,19.1,0.3,9.7,8.3,0,0,0,0,0,35,33
1997-05-12,1997,5,12,27.1,3.7,15.4,2.6,0,0,0,0,0,1,52
1997-05-13,1997,5,13,18.1,3,10.6,7.4,0,0,0,0,0,,30
1997-05-14,1997,5,14,26.2,4.1,15.2,2.8,0,0,0,0,0,27,37
1997-05-15,1997,5,15,27.1,10,18.6,0,0.6,0,0,0,0,28,52
1997-05-16,1997,5,16,26.3,5.1,15.7,2.3,0,0,0,0,0,27,50
1997-05-17,1997,5,17,15.3,-0.2,7.6,10.4,0,3,0.8,3.8,0,35,95
1997-05-18,1997,5,18,10.2,-0.2,5,13,0,0,1,1,0,33,59
1997-05-19,1997,5,19,11.8,-2.6,4.6,13.4,0,8.4,0,8.4,0,6,59
1997-05-20,1997,5,20,2.2,-0.5,0.9,17.1,0,1.4,27.8,24.6,5,2,54
1997-05-21,1997,5,21,2.3,-1.7,0.3,17.7,0,0,2,1.8,20,35,33
1997-05-22,1997,5,22,6.2,-1.6,2.3,15.7,0,0,0,0,4,,30
1997-05-23,1997,5,23,9.3,3.3,6.3,11.7,0,0.6,0,0.6,0,15,32
1997-05-24,1997,5,24,6.8,4,5.4,12.6,0,10.4,0,10.4,0,,30
1997-05-25,1997,5,25,8.2,5.2,6.7,11.3,0,17.9,0,17.9,0,,30
1997-05-26,1997,5,26,9.7,5.3,7.5,10.5,0,24.6,0,24.6,0,,30
1997-05-27,1997,5,27,15.1,7.4,11.3,6.7,0,0,0,0,0,,30
1997-05-28,1997,5,28,19.9,2.6,11.3,6.7,0,0,0,0,0,,30
1997-05-29,1997,5,29,22.3,6.4,14.4,3.6,0,0,0,0,0,17,32
1997-05-30,1997,5,30,24.4,8.4,16.4,1.6,0,0,0,0,0,27,44
1997-05-31,1997,5,31,25.7,11.3,18.5,0,0.5,4.6,0,4.6,0,26,65
1997-06-01,1997,6,1,20,12.7,16.4,1.6,0,0,0,0,0,27,52
1997-06-02,1997,6,2,18.7,8.2,13.5,4.5,0,0,0,0,0,,30
1997-06-03,1997,6,3,21.5,2.8,12.2,5.8,0,0.2,0,0.2,0,15,44
1997-06-04,1997,6,4,19.3,11,15.2,2.8,0,1.8,0,1.8,0,,30
1997-06-05,1997,6,5,20.8,8.8,14.8,3.2,0,4.4,0,4.4,0,34,41
1997-06-06,1997,6,6,18.8,8.2,13.5,4.5,0,12,0,12,0,30,41
1997-06-07,1997,6,7,21,5.5,13.3,4.7,0,0,0,0,0,13,33
1997-06-08,1997,6,8,21.2,10,15.6,2.4,0,0,0,0,0,15,50
1997-06-09,1997,6,9,20.7,9.7,15.2,2.8,0,2,0,2,0,16,33
1997-06-10,1997,6,10,22.4,9.7,16.1,1.9,0,0,0,0,0,,30
1997-06-11,1997,6,11,18.4,8.6,13.5,4.5,0,42,0,42,0,,30
1997-06-12,1997,6,12,21.6,11.3,16.5,1.5,0,23.8,0,23.8,0,10,44
1997-06-13,1997,6,13,22.1,11.2,16.7,1.3,0,0,0,0,0,,30
1997-06-14,1997,6,14,19.7,11.3,15.5,2.5,0,1.5,0,1.5,0,34,48
1997-06-15,1997,6,15,23,8.7,15.9,2.1,0,0,0,0,0,,30
1997-06-16,1997,6,16,20.9,9.8,15.4,2.6,0,3.2,0,3.2,0,32,54
1997-06-17,1997,6,17,22.7,9.6,16.2,1.8,0,0,0,0,0,15,33
1997-06-18,1997,6,18,20.4,9.6,15,3,0,0.4,0,0.4,0,26,63
1997-06-19,1997,6,19,20.4,5.2,12.8,5.2,0,0,0,0,0,27,41
1997-06-20,1997,6,20,15.3,4.9,10.1,7.9,0,0,0,0,0,36,39
1997-06-21,1997,6,21,16.3,7.8,12.1,5.9,0,9,0,9,0,31,35
1997-06-22,1997,6,22,17.1,8.6,12.9,5.1,0,10.7,0,10.7,0,23,37
1997-06-23,1997,6,23,17,7.2,12.1,5.9,0,0.4,0,0.4,0,2,39
1997-06-24,1997,6,24,17.2,6.3,11.8,6.2,0,19,0,19,0,36,61
1997-06-25,1997,6,25,21.6,6.5,14.1,3.9,0,0,0,0,0,16,41
1997-06-26,1997,6,26,21.6,9.5,15.6,2.4,0,0,0,0,0,23,56
1997-06-27,1997,6,27,20.6,5.7,13.2,4.8,0,0,0,0,0,26,44
1997-06-28,1997,6,28,19.1,5.3,12.2,5.8,0,0,0,0,0,3,50
1997-06-29,1997,6,29,8,5.7,6.9,11.1,0,8,0,8,0,,30
1997-06-30,1997,6,30,11,5.5,8.3,9.7,0,0,0,0,0,,30
1997-07-01,1997,7,1,15.3,7.8,11.6,6.4,0,0,0,0,0,,30
1997-07-02,1997,7,2,18.3,7.1,12.7,5.3,0,0,0,0,0,15,32
1997-07-03,1997,7,3,21.2,6,13.6,4.4,0,0,0,0,0,2,41
1997-07-04,1997,7,4,20.9,6.9,13.9,4.1,0,0,0,0,0,,30
1997-07-05,1997,7,5,24.8,10,17.4,0.6,0,0,0,0,0,14,39
1997-07-06,1997,7,6,22.4,8.2,15.3,2.7,0,0.5,0,0.5,0,4,39
1997-07-07,1997,7,7,23.7,6.9,15.3,2.7,0,0,0,0,0,,30
1997-07-08,1997,7,8,23,13.5,18.3,0,0.3,0,0,0,0,,30
1997-07-09,1997,7,9,22.9,12,17.5,0.5,0,0,0,0,0,17,37
1997-07-10,1997,7,10,20.9,6.2,13.6,4.4,0,0,0,0,0,29,54
1997-07-11,1997,7,11,19.9,2.7,11.3,6.7,0,0,0,0,0,28,50
1997-07-12,1997,7,12,22.1,5.5,13.8,4.2,0,0.8,0,0.8,0,30,48
1997-07-13,1997,7,13,24.2,7.6,15.9,2.1,0,0,0,0,0,27,54
1997-07-14,1997,7,14,25.6,6.8,16.2,1.8,0,0,0,0,0,28,37
1997-07-15,1997,7,15,23.6,7.6,15.6,2.4,0,0,0,0,0,9,33
1997-07-16,1997,7,16,24.1,8.7,16.4,1.6,0,0,0,0,0,,30
1997-07-17,1997,7,17,21.6,9.2,15.4,2.6,0,1.4,0,1.4,0,,30
1997-07-18,1997,7,18,21.9,10.4,16.2,1.8,0,3.4,0,3.4,0,,30
1997-07-19,1997,7,19,24.7,5.8,15.3,2.7,0,0,0,0,0,,30
1997-07-20,1997,7,20,27.2,9.3,18.3,0,0.3,0,0,0,0,16,46
1997-07-21,1997,7,21,29,10.5,19.8,0,1.8,0,0,0,0,21,63
1997-07-22,1997,7,22,27.4,11,19.2,0,1.2,0.8,0,0.8,0,28,63
1997-07-23,1997,7,23,25,9.5,17.3,0.7,0,0,0,0,0,27,37
1997-07-24,1997,7,24,23.2,6.7,15,3,0,2,0,2,0,,30
1997-07-25,1997,7,25,18.9,9,14,4,0,8,0,8,0,35,57
1997-07-26,1997,7,26,20.7,7.9,14.3,3.7,0,0,0,0,0,,30
1997-07-27,1997,7,27,21.4,6.8,14.1,3.9,0,0,0,0,0,,30
1997-07-28,1997,7,28,26.1,7.9,17,1,0,0,0,0,0,,30
1997-07-29,1997,7,29,28.7,12.5,20.6,0,2.6,0,0,0,0,15,43
1997-07-30,1997,7,30,29.9,14.3,22.1,0,4.1,0,0,0,0,25,59
1997-07-31,1997,7,31,28.2,11.2,19.7,0,1.7,0,0,0,0,,30
1997-08-01,1997,8,1,28.7,10.2,19.5,0,1.5,0,0,0,0,23,78
1997-08-02,1997,8,2,25.6,7.2,16.4,1.6,0,4,0,4,0,14,39
1997-08-03,1997,8,3,27.7,9.4,18.6,0,0.6,0,0,0,0,,30
1997-08-04,1997,8,4,33,9.5,21.3,0,3.3,0,0,0,0,13,32
1997-08-05,1997,8,5,32.2,10.9,21.6,0,3.6,0,0,0,0,,30
1997-08-06,1997,8,6,33.9,13.1,23.5,0,5.5,0.6,0,0.6,0,17,59
1997-08-07,1997,8,7,27.1,12.9,20,0,2,0.2,0,0.2,0,36,52
1997-08-08,1997,8,8,13.5,6.7,10.1,7.9,0,12.2,0,12.2,0,34,70
1997-08-09,1997,8,9,16.7,4.9,10.8,7.2,0,0,0,0,0,33,43
1997-08-10,1997,8,10,22.3,2.8,12.6,5.4,0,0,0,0,0,,30
1997-08-11,1997,8,11,,,,,,0,0,0,0,,30
1997-08-12,1997,8,12,24,7.4,15.7,2.3,0,3.2,0,3.2,0,30,41
1997-08-13,1997,8,13,25.5,7.5,16.5,1.5,0,0.4,0,0.4,0,31,48
1997-08-14,1997,8,14,24.7,10.6,17.7,0.3,0,2,0,2,0,36,56
1997-08-15,1997,8,15,13.1,8,10.6,7.4,0,29.8,0,29.8,0,35,59
1997-08-16,1997,8,16,12.9,8.4,10.7,7.3,0,1.8,0,1.8,0,,30
1997-08-17,1997,8,17,18.8,7.9,13.4,4.6,0,0.2,0,0.2,0,,30
1997-08-18,1997,8,18,22.3,5.2,13.8,4.2,0,0.4,0,0.4,0,,30
1997-08-19,1997,8,19,22.6,7.4,15,3,0,0,0,0,0,,30
1997-08-20,1997,8,20,25.8,5.8,15.8,2.2,0,0,0,0,0,16,37
1997-08-21,1997,8,21,26.5,11.6,19.1,0,1.1,0.2,0,0.2,0,26,37
1997-08-22,1997,8,22,27,8.7,17.9,0.1,0,0,0,0,0,,30
1997-08-23,1997,8,23,29.9,5.7,17.8,0.2,0,0,0,0,0,33,48
1997-08-24,1997,8,24,19.5,9,14.3,3.7,0,0,0,0,0,,30
1997-08-25,1997,8,25,22.3,8.6,15.5,2.5,0,2.8,0,2.8,0,29,46
1997-08-26,1997,8,26,25.8,7.2,16.5,1.5,0,0,0,0,0,18,35
1997-08-27,1997,8,27,27.3,11.4,19.4,0,1.4,0,0,0,0,15,33
1997-08-28,1997,8,28,22.2,8.2,15.2,2.8,0,0,0,0,0,30,39
1997-08-29,1997,8,29,21.2,6.9,14.1,3.9,0,0,0,0,0,27,41
1997-08-30,1997,8,30,22.4,3,12.7,5.3,0,0,0,0,0,,30
1997-08-31,1997,8,31,13.5,6,9.8,8.2,0,0,0,0,0,,30
1997-09-01,1997,9,1,22.4,6.7,14.6,3.4,0,0,0,0,0,17,46
1997-09-02,1997,9,2,29,7.2,18.1,0,0.1,0,0,0,0,,30
1997-09-03,1997,9,3,25.1,13.2,19.2,0,1.2,7.8,0,7.8,0,,30
1997-09-04,1997,9,4,18.8,8.8,13.8,4.2,0,0.6,0,0.6,0,34,46
1997-09-05,1997,9,5,21.7,3.7,12.7,5.3,0,4,0,4,0,16,35
1997-09-06,1997,9,6,19.6,7.4,13.5,4.5,0,0.4,0,0.4,0,28,35
1997-09-07,1997,9,7,20.5,4.4,12.5,5.5,0,0,0,0,0,28,32
1997-09-08,1997,9,8,21.8,2.7,12.3,5.7,0,0,0,0,0,,30
1997-09-09,1997,9,9,25.3,4.9,15.1,2.9,0,0,0,0,0,,30
1997-09-10,1997,9,10,27,4.7,15.9,2.1,0,0,0,0,0,,30
1997-09-11,1997,9,11,24.1,9,16.6,1.4,0,1.4,0,1.4,0,33,39
1997-09-12,1997,9,12,13.5,4.9,9.2,8.8,0,7.2,0,7.2,0,1,33
1997-09-13,1997,9,13,13.4,1.4,7.4,10.6,0,0,0,0,0,,30
1997-09-14,1997,9,14,13.4,5.3,9.4,8.6,0,1.2,0,1.2,0,15,33
1997-09-15,1997,9,15,17.2,5.8,11.5,6.5,0,3.8,0,3.8,0,15,32
1997-09-16,1997,9,16,15.7,4,9.9,8.1,0,0,0,0,0,3,33
1997-09-17,1997,9,17,7.9,1.6,4.8,13.2,0,8,0,8,0,34,44
1997-09-18,1997,9,18,6.5,5.5,6,12,0,2.2,1.4,3.4,0,34,48
1997-09-19,1997,9,19,18.9,-1.9,8.5,9.5,0,0,0,0,0,,30
1997-09-20,1997,9,20,23.7,3.1,13.4,4.6,0,0,0,0,0,,30
1997-09-21,1997,9,21,24.3,4.4,14.4,3.6,0,0,0,0,0,,30
1997-09-22,1997,9,22,26.1,3.9,15,3,0,0,0,0,0,,30
1997-09-23,1997,9,23,28.7,8.6,18.7,0,0.7,0,0,0,0,,30
1997-09-24,1997,9,24,25.4,7.6,16.5,1.5,0,0,0,0,0,,30
1997-09-25,1997,9,25,27.3,3,15.2,2.8,0,0,0,0,0,20,32
1997-09-26,1997,9,26,23.6,8.2,15.9,2.1,0,0,0,0,0,28,69
1997-09-27,1997,9,27,18.3,6.8,12.6,5.4,0,0,0,0,0,28,65
1997-09-28,1997,9,28,21.6,8.6,15.1,2.9,0,0,0,0,0,27,59
1997-09-29,1997,9,29,20.5,3.7,12.1,5.9,0,0,0,0,0,,30
1997-09-30,1997,9,30,25.8,2.3,14.1,3.9,0,0,0,0,0,25,52
1997-10-01,1997,10,1,19.9,4,12,6,0,0,0,0,0,18,41
1997-10-02,1997,10,2,18.3,6.7,12.5,5.5,0,0,0,0,0,30,74
1997-10-03,1997,10,3,15.4,3.6,9.5,8.5,0,0,0,0,0,30,41
1997-10-04,1997,10,4,15.3,-2.8,6.3,11.7,0,0,0,0,0,,30
1997-10-05,1997,10,5,9.9,0.3,5.1,12.9,0,0,0,0,0,34,46
1997-10-06,1997,10,6,12.2,-4.4,3.9,14.1,0,0,0,0,0,,30
1997-10-07,1997,10,7,3.6,-2,0.8,17.2,0,0.4,12.6,10.8,0,34,50
1997-10-08,1997,10,8,-1.5,-3.9,-2.7,20.7,0,0,0,0,5,,30
1997-10-09,1997,10,9,-0.4,-3.4,-1.9,19.9,0,0,3,2.2,5,15,41
1997-10-10,1997,10,10,11,-2.8,4.1,13.9,0,0,0,0,6,,30
1997-10-11,1997,10,11,9.1,-1.3,3.9,14.1,0,0,0,0,0,1,46
1997-10-12,1997,10,12,5.3,-3.5,0.9,17.1,0,0,0,0,0,3,41
1997-10-13,1997,10,13,10.3,-6.9,1.7,16.3,0,0,0,0,0,27,54
1997-10-14,1997,10,14,16.6,3.7,10.2,7.8,0,0,0,0,0,28,44
1997-10-15,1997,10,15,16.5,2.1,9.3,8.7,0,0,0,0,0,25,46
1997-10-16,1997,10,16,23.6,6.6,15.1,2.9,0,0,0,0,0,27,41
1997-10-17,1997,10,17,9.3,-1.6,3.9,14.1,0,0,0,0,0,3,48
1997-10-18,1997,10,18,9,-1.8,3.6,14.4,0,0.2,0,0.2,0,,30
1997-10-19,1997,10,19,7.5,-6.3,0.6,17.4,0,0,0,0,0,,30
1997-10-20,1997,10,20,9.3,-8.1,0.6,17.4,0,0,0,0,0,,30
1997-10-21,1997,10,21,13.3,0.2,6.8,11.2,0,0,0,0,0,,30
1997-10-22,1997,10,22,10.9,-2.1,4.4,13.6,0,0.2,0,0.2,0,4,41
1997-10-23,1997,10,23,4.1,-3.7,0.2,17.8,0,0,0.4,0.4,0,34,48
1997-10-24,1997,10,24,1.4,-5.5,-2.1,20.1,0,0,1.2,1,1,,30
1997-10-25,1997,10,25,11.4,-4.8,3.3,14.7,0,0,0,0,0,27,52
1997-10-26,1997,10,26,16.7,5.1,10.9,7.1,0,0,0,0,0,26,57
1997-10-27,1997,10,27,10.2,-2.5,3.9,14.1,0,0,0,0,0,36,41
1997-10-28,1997,10,28,3,-5.6,-1.3,19.3,0,0,0,0,0,,30
1997-10-29,1997,10,29,11.7,-2.8,4.5,13.5,0,0,0,0,0,28,35
1997-10-30,1997,10,30,15.1,1.7,8.4,9.6,0,0,0,0,0,27,61
1997-10-31,1997,10,31,13.8,3.3,8.6,9.4,0,0,0,0,0,27,56
1997-11-01,1997,11,1,13.2,-2.1,5.6,12.4,0,0,0,0,0,29,43
1997-11-02,1997,11,2,7.9,-5.8,1.1,16.9,0,0,0,0,0,,30
1997-11-03,1997,11,3,10.2,3.2,6.7,11.3,0,0,0,0,0,,30
1997-11-04,1997,11,4,13,-0.9,6.1,11.9,0,0,0,0,0,,30
1997-11-05,1997,11,5,16.3,-0.9,7.7,10.3,0,0,0,0,0,27,52
1997-11-06,1997,11,6,8.8,-1.3,3.8,14.2,0,0,0,0,0,,30
1997-11-07,1997,11,7,2.5,-6.8,-2.2,20.2,0,0,1,0.6,0,,30
1997-11-08,1997,11,8,3.1,-11.8,-4.4,22.4,0,0,0,0,0,,30
1997-11-09,1997,11,9,1.4,-12.9,-5.8,23.8,0,0,0,0,0,17,35
1997-11-10,1997,11,10,-6.5,-14.2,-10.4,28.4,0,0,0,0,0,,30
1997-11-11,1997,11,11,5.4,-13.7,-4.2,22.2,0,0,0,0,0,,30
1997-11-12,1997,11,12,9.2,-6.7,1.3,16.7,0,0,0,0,0,35,48
1997-11-13,1997,11,13,3.8,-10.5,-3.4,21.4,0,0,0.2,0,0,,30
1997-11-14,1997,11,14,-5.7,-11,-8.4,26.4,0,0,0.2,0,0,,30
1997-11-15,1997,11,15,9.2,-12.9,-1.9,19.9,0,0,0,0,0,,30
1997-11-16,1997,11,16,1.7,-10.7,-4.5,22.5,0,0,0,0,0,,30
1997-11-17,1997,11,17,-5.1,-9.3,-7.2,25.2,0,0,0,0,0,,30
1997-11-18,1997,11,18,7.9,-12.3,-2.2,20.2,0,0,0,0,0,26,39
1997-11-19,1997,11,19,-0.5,-12.1,-6.3,24.3,0,0,0,0,0,,30
1997-11-20,1997,11,20,-5.2,-7.1,-6.2,24.2,0,0,0,0,0,,30
1997-11-21,1997,11,21,0.7,-12.1,-5.7,23.7,0,0,0,0,0,,30
1997-11-22,1997,11,22,4.4,-10.1,-2.9,20.9,0,0,0,0,0,,30
1997-11-23,1997,11,23,10.7,-9.9,0.4,17.6,0,0,0,0,0,,30
1997-11-24,1997,11,24,9.9,-3.1,3.4,14.6,0,0,0,0,0,24,54
1997-11-25,1997,11,25,4.3,-8.6,-2.2,20.2,0,0,0,0,0,,30
1997-11-26,1997,11,26,3.2,-10.7,-3.8,21.8,0,0,0,0,0,,30
1997-11-27,1997,11,27,10.1,-12.1,-1,19,0,0,0,0,0,26,59
1997-11-28,1997,11,28,11.3,-5.2,3.1,14.9,0,0,0,0,0,27,82
1997-11-29,1997,11,29,5.7,-10.2,-2.3,20.3,0,0,0,0,0,15,48
1997-11-30,1997,11,30,9.5,-8.8,0.4,17.6,0,0,0,0,0,30,46
1997-12-01,1997,12,1,4.8,-8.6,-1.9,19.9,0,0,0,0,0,,30
1997-12-02,1997,12,2,3.5,-11.4,-4,22,0,0,0,0,0,,30
1997-12-03,1997,12,3,7.8,-11.4,-1.8,19.8,0,0,0,0,0,,30
1997-12-04,1997,12,4,-7.7,-14.9,-11.3,29.3,0,0,1,0.3,0,,30
1997-12-05,1997,12,5,-10.6,-14.6,-12.6,30.6,0,0,1,0.2,2,,30
1997-12-06,1997,12,6,-5.8,-18.8,-12.3,30.3,0,0,0,0,2,,30
1997-12-07,1997,12,7,-12.7,-20.7,-16.7,34.7,0,0,0,0,2,,30
1997-12-08,1997,12,8,-8.4,-17.3,-12.9,30.9,0,0,0.4,0.2,2,,30
1997-12-09,1997,12,9,2.5,-8.4,-3,21,0,0,0.4,0.2,2,28,32
1997-12-10,1997,12,10,4,-7.8,-1.9,19.9,0,0,0,0,2,,30
1997-12-11,1997,12,11,8.9,-6.1,1.4,16.6,0,0,0,0,0,27,78
1997-12-12,1997,12,12,10.3,0.3,5.3,12.7,0,0,0,0,0,27,54
1997-12-13,1997,12,13,9.3,1.9,5.6,12.4,0,0,0,0,0,24,41
1997-12-14,1997,12,14,14.6,3.7,9.2,8.8,0,0,0,0,0,24,85
1997-12-15,1997,12,15,6.1,-7,-0.5,18.5,0,0,0,0,0,26,65
1997-12-16,1997,12,16,6.7,-8.4,-0.9,18.9,0,0,0,0,0,,30
1997-12-17,1997,12,17,8.4,-5.4,1.5,16.5,0,0,0,0,0,27,63
1997-12-18,1997,12,18,-1.3,-14.2,-7.8,25.8,0,0,9.2,5.4,0,36,48
1997-12-19,1997,12,19,2.1,-16.4,-7.2,25.2,0,0,0,0,9,26,56
